2025-09-24 22:48:09,692 DEBUG __main__:166 | === REG DUMP after ADD ===
2025-09-24 22:48:09,693 DEBUG __main__:170 | x00 = 0x00000000 (          0)
2025-09-24 22:48:09,694 DEBUG __main__:170 | x01 = 0x00000005 (          5)
2025-09-24 22:48:09,694 DEBUG __main__:170 | x02 = 0x0000000A (         10)
2025-09-24 22:48:09,694 DEBUG __main__:170 | x03 = 0x0000000F (         15)
2025-09-24 22:48:09,695 DEBUG __main__:170 | x04 = 0x00000000 (          0)
2025-09-24 22:48:09,695 DEBUG __main__:170 | x05 = 0x00000000 (          0)
2025-09-24 22:48:09,695 DEBUG __main__:170 | x06 = 0x00000000 (          0)
2025-09-24 22:48:09,695 DEBUG __main__:170 | x07 = 0x00000000 (          0)
2025-09-24 22:48:09,695 DEBUG __main__:170 | x08 = 0x00000000 (          0)
2025-09-24 22:48:09,696 DEBUG __main__:170 | x09 = 0x00000000 (          0)
2025-09-24 22:48:09,696 DEBUG __main__:170 | x10 = 0x00000000 (          0)
2025-09-24 22:48:09,696 DEBUG __main__:170 | x11 = 0x00000000 (          0)
2025-09-24 22:48:09,696 DEBUG __main__:170 | x12 = 0x00000000 (          0)
2025-09-24 22:48:09,697 DEBUG __main__:170 | x13 = 0x00000000 (          0)
2025-09-24 22:48:09,697 DEBUG __main__:170 | x14 = 0x00000000 (          0)
2025-09-24 22:48:09,697 DEBUG __main__:170 | x15 = 0x00000000 (          0)
2025-09-24 22:48:09,697 DEBUG __main__:170 | x16 = 0x00000000 (          0)
2025-09-24 22:48:09,697 DEBUG __main__:170 | x17 = 0x00000000 (          0)
2025-09-24 22:48:09,698 DEBUG __main__:170 | x18 = 0x00000000 (          0)
2025-09-24 22:48:09,698 DEBUG __main__:170 | x19 = 0x00000000 (          0)
2025-09-24 22:48:09,698 DEBUG __main__:170 | x20 = 0x00000000 (          0)
2025-09-24 22:48:09,699 DEBUG __main__:170 | x21 = 0x00000000 (          0)
2025-09-24 22:48:09,699 DEBUG __main__:170 | x22 = 0x00000000 (          0)
2025-09-24 22:48:09,699 DEBUG __main__:170 | x23 = 0x00000000 (          0)
2025-09-24 22:48:09,699 DEBUG __main__:170 | x24 = 0x00000000 (          0)
2025-09-24 22:48:09,700 DEBUG __main__:170 | x25 = 0x00000000 (          0)
2025-09-24 22:48:09,700 DEBUG __main__:170 | x26 = 0x00000000 (          0)
2025-09-24 22:48:09,700 DEBUG __main__:170 | x27 = 0x00000000 (          0)
2025-09-24 22:48:09,700 DEBUG __main__:170 | x28 = 0x00000000 (          0)
2025-09-24 22:48:09,701 DEBUG __main__:170 | x29 = 0x00000000 (          0)
2025-09-24 22:48:09,701 DEBUG __main__:170 | x30 = 0x00000000 (          0)
2025-09-24 22:48:09,701 DEBUG __main__:170 | x31 = 0x00000000 (          0)
2025-09-24 22:49:11,436 DEBUG __main__:201 | FETCH pc=0x00000010 instr=0x40110233
2025-09-24 22:49:45,084 DEBUG __main__:266 | SUB x4, x2, x1
2025-09-24 22:50:21,556 DEBUG __main__:166 | === REG DUMP before SUB ===
2025-09-24 22:50:21,557 DEBUG __main__:170 | x00 = 0x00000000 (          0)
2025-09-24 22:50:21,557 DEBUG __main__:170 | x01 = 0x00000005 (          5)
2025-09-24 22:50:21,558 DEBUG __main__:170 | x02 = 0x0000000A (         10)
2025-09-24 22:50:21,558 DEBUG __main__:170 | x03 = 0x0000000F (         15)
2025-09-24 22:50:21,558 DEBUG __main__:170 | x04 = 0x00000000 (          0)
2025-09-24 22:50:21,558 DEBUG __main__:170 | x05 = 0x00000000 (          0)
2025-09-24 22:50:21,559 DEBUG __main__:170 | x06 = 0x00000000 (          0)
2025-09-24 22:50:21,559 DEBUG __main__:170 | x07 = 0x00000000 (          0)
2025-09-24 22:50:21,559 DEBUG __main__:170 | x08 = 0x00000000 (          0)
2025-09-24 22:50:21,559 DEBUG __main__:170 | x09 = 0x00000000 (          0)
2025-09-24 22:50:21,560 DEBUG __main__:170 | x10 = 0x00000000 (          0)
2025-09-24 22:50:21,560 DEBUG __main__:170 | x11 = 0x00000000 (          0)
2025-09-24 22:50:21,560 DEBUG __main__:170 | x12 = 0x00000000 (          0)
2025-09-24 22:50:21,560 DEBUG __main__:170 | x13 = 0x00000000 (          0)
2025-09-24 22:50:21,561 DEBUG __main__:170 | x14 = 0x00000000 (          0)
2025-09-24 22:50:21,561 DEBUG __main__:170 | x15 = 0x00000000 (          0)
2025-09-24 22:50:21,561 DEBUG __main__:170 | x16 = 0x00000000 (          0)
2025-09-24 22:50:21,561 DEBUG __main__:170 | x17 = 0x00000000 (          0)
2025-09-24 22:50:21,562 DEBUG __main__:170 | x18 = 0x00000000 (          0)
2025-09-24 22:50:21,562 DEBUG __main__:170 | x19 = 0x00000000 (          0)
2025-09-24 22:50:21,562 DEBUG __main__:170 | x20 = 0x00000000 (          0)
2025-09-24 22:50:21,563 DEBUG __main__:170 | x21 = 0x00000000 (          0)
2025-09-24 22:50:21,563 DEBUG __main__:170 | x22 = 0x00000000 (          0)
2025-09-24 22:50:21,563 DEBUG __main__:170 | x23 = 0x00000000 (          0)
2025-09-24 22:50:21,564 DEBUG __main__:170 | x24 = 0x00000000 (          0)
2025-09-24 22:50:21,564 DEBUG __main__:170 | x25 = 0x00000000 (          0)
2025-09-24 22:50:21,564 DEBUG __main__:170 | x26 = 0x00000000 (          0)
2025-09-24 22:50:21,564 DEBUG __main__:170 | x27 = 0x00000000 (          0)
2025-09-24 22:50:21,565 DEBUG __main__:170 | x28 = 0x00000000 (          0)
2025-09-24 22:50:21,565 DEBUG __main__:170 | x29 = 0x00000000 (          0)
2025-09-24 22:50:21,565 DEBUG __main__:170 | x30 = 0x00000000 (          0)
2025-09-24 22:50:21,565 DEBUG __main__:170 | x31 = 0x00000000 (          0)
2025-09-24 22:50:27,484 DEBUG __main__:244 | x04 <- 0x00000005
2025-09-24 22:51:00,796 DEBUG __main__:166 | === REG DUMP after SUB ===
2025-09-24 22:51:00,797 DEBUG __main__:170 | x00 = 0x00000000 (          0)
2025-09-24 22:51:00,798 DEBUG __main__:170 | x01 = 0x00000005 (          5)
2025-09-24 22:51:00,798 DEBUG __main__:170 | x02 = 0x0000000A (         10)
2025-09-24 22:51:00,798 DEBUG __main__:170 | x03 = 0x0000000F (         15)
2025-09-24 22:51:00,799 DEBUG __main__:170 | x04 = 0x00000005 (          5)
2025-09-24 22:51:00,799 DEBUG __main__:170 | x05 = 0x00000000 (          0)
2025-09-24 22:51:00,799 DEBUG __main__:170 | x06 = 0x00000000 (          0)
2025-09-24 22:51:00,800 DEBUG __main__:170 | x07 = 0x00000000 (          0)
2025-09-24 22:51:00,800 DEBUG __main__:170 | x08 = 0x00000000 (          0)
2025-09-24 22:51:00,800 DEBUG __main__:170 | x09 = 0x00000000 (          0)
2025-09-24 22:51:00,800 DEBUG __main__:170 | x10 = 0x00000000 (          0)
2025-09-24 22:51:00,801 DEBUG __main__:170 | x11 = 0x00000000 (          0)
2025-09-24 22:51:00,801 DEBUG __main__:170 | x12 = 0x00000000 (          0)
2025-09-24 22:51:00,801 DEBUG __main__:170 | x13 = 0x00000000 (          0)
2025-09-24 22:51:00,801 DEBUG __main__:170 | x14 = 0x00000000 (          0)
2025-09-24 22:51:00,801 DEBUG __main__:170 | x15 = 0x00000000 (          0)
2025-09-24 22:51:00,802 DEBUG __main__:170 | x16 = 0x00000000 (          0)
2025-09-24 22:51:00,802 DEBUG __main__:170 | x17 = 0x00000000 (          0)
2025-09-24 22:51:00,802 DEBUG __main__:170 | x18 = 0x00000000 (          0)
2025-09-24 22:51:00,802 DEBUG __main__:170 | x19 = 0x00000000 (          0)
2025-09-24 22:51:00,803 DEBUG __main__:170 | x20 = 0x00000000 (          0)
2025-09-24 22:51:00,803 DEBUG __main__:170 | x21 = 0x00000000 (          0)
2025-09-24 22:51:00,803 DEBUG __main__:170 | x22 = 0x00000000 (          0)
2025-09-24 22:51:00,803 DEBUG __main__:170 | x23 = 0x00000000 (          0)
2025-09-24 22:51:00,804 DEBUG __main__:170 | x24 = 0x00000000 (          0)
2025-09-24 22:51:00,804 DEBUG __main__:170 | x25 = 0x00000000 (          0)
2025-09-24 22:51:00,804 DEBUG __main__:170 | x26 = 0x00000000 (          0)
2025-09-24 22:51:00,804 DEBUG __main__:170 | x27 = 0x00000000 (          0)
2025-09-24 22:51:00,805 DEBUG __main__:170 | x28 = 0x00000000 (          0)
2025-09-24 22:51:00,805 DEBUG __main__:170 | x29 = 0x00000000 (          0)
2025-09-24 22:51:00,805 DEBUG __main__:170 | x30 = 0x00000000 (          0)
2025-09-24 22:51:00,805 DEBUG __main__:170 | x31 = 0x00000000 (          0)
2025-09-24 22:53:02,507 DEBUG __main__:201 | FETCH pc=0x00000014 instr=0x000102B7
2025-09-24 22:58:56,196 DEBUG __main__:343 | LUI x5, 0x00010
2025-09-24 22:59:32,028 DEBUG __main__:244 | x05 <- 0x00010000
2025-09-24 22:59:55,324 DEBUG __main__:201 | FETCH pc=0x00000018 instr=0x0032A023
2025-09-24 23:03:15,005 DEBUG __main__:309 | SW x3 -> 0(x5) addr=0x00010000
2025-09-24 23:06:00,485 DEBUG __main__:201 | FETCH pc=0x0000001C instr=0x0002A203
2025-09-24 23:08:01,532 DEBUG __main__:291 | LW x4, 0(x5) -> addr=0x00010000
2025-09-24 23:09:19,012 DEBUG __main__:166 | === REG DUMP before LW ===
2025-09-24 23:09:19,013 DEBUG __main__:170 | x00 = 0x00000000 (          0)
2025-09-24 23:09:19,013 DEBUG __main__:170 | x01 = 0x00000005 (          5)
2025-09-24 23:09:19,014 DEBUG __main__:170 | x02 = 0x0000000A (         10)
2025-09-24 23:09:19,015 DEBUG __main__:170 | x03 = 0x0000000F (         15)
2025-09-24 23:09:19,015 DEBUG __main__:170 | x04 = 0x00000005 (          5)
2025-09-24 23:09:19,015 DEBUG __main__:170 | x05 = 0x00010000 (      65536)
2025-09-24 23:09:19,016 DEBUG __main__:170 | x06 = 0x00000000 (          0)
2025-09-24 23:09:19,016 DEBUG __main__:170 | x07 = 0x00000000 (          0)
2025-09-24 23:09:19,016 DEBUG __main__:170 | x08 = 0x00000000 (          0)
2025-09-24 23:09:19,017 DEBUG __main__:170 | x09 = 0x00000000 (          0)
2025-09-24 23:09:19,017 DEBUG __main__:170 | x10 = 0x00000000 (          0)
2025-09-24 23:09:19,017 DEBUG __main__:170 | x11 = 0x00000000 (          0)
2025-09-24 23:09:19,017 DEBUG __main__:170 | x12 = 0x00000000 (          0)
2025-09-24 23:09:19,018 DEBUG __main__:170 | x13 = 0x00000000 (          0)
2025-09-24 23:09:19,018 DEBUG __main__:170 | x14 = 0x00000000 (          0)
2025-09-24 23:09:19,018 DEBUG __main__:170 | x15 = 0x00000000 (          0)
2025-09-24 23:09:19,018 DEBUG __main__:170 | x16 = 0x00000000 (          0)
2025-09-24 23:09:19,019 DEBUG __main__:170 | x17 = 0x00000000 (          0)
2025-09-24 23:09:19,019 DEBUG __main__:170 | x18 = 0x00000000 (          0)
2025-09-24 23:09:19,019 DEBUG __main__:170 | x19 = 0x00000000 (          0)
2025-09-24 23:09:19,019 DEBUG __main__:170 | x20 = 0x00000000 (          0)
2025-09-24 23:09:19,020 DEBUG __main__:170 | x21 = 0x00000000 (          0)
2025-09-24 23:09:19,020 DEBUG __main__:170 | x22 = 0x00000000 (          0)
2025-09-24 23:09:19,020 DEBUG __main__:170 | x23 = 0x00000000 (          0)
2025-09-24 23:09:19,020 DEBUG __main__:170 | x24 = 0x00000000 (          0)
2025-09-24 23:09:19,021 DEBUG __main__:170 | x25 = 0x00000000 (          0)
2025-09-24 23:09:19,021 DEBUG __main__:170 | x26 = 0x00000000 (          0)
2025-09-24 23:09:19,021 DEBUG __main__:170 | x27 = 0x00000000 (          0)
2025-09-24 23:09:19,021 DEBUG __main__:170 | x28 = 0x00000000 (          0)
2025-09-24 23:09:19,021 DEBUG __main__:170 | x29 = 0x00000000 (          0)
2025-09-24 23:09:19,022 DEBUG __main__:170 | x30 = 0x00000000 (          0)
2025-09-24 23:09:19,022 DEBUG __main__:170 | x31 = 0x00000000 (          0)
2025-09-24 23:10:01,076 DEBUG __main__:244 | x04 <- 0x0000000F
2025-09-24 23:10:03,484 DEBUG __main__:166 | === REG DUMP after LW ===
2025-09-24 23:10:03,485 DEBUG __main__:170 | x00 = 0x00000000 (          0)
2025-09-24 23:10:03,485 DEBUG __main__:170 | x01 = 0x00000005 (          5)
2025-09-24 23:10:03,486 DEBUG __main__:170 | x02 = 0x0000000A (         10)
2025-09-24 23:10:03,486 DEBUG __main__:170 | x03 = 0x0000000F (         15)
2025-09-24 23:10:03,486 DEBUG __main__:170 | x04 = 0x0000000F (         15)
2025-09-24 23:10:03,487 DEBUG __main__:170 | x05 = 0x00010000 (      65536)
2025-09-24 23:10:03,487 DEBUG __main__:170 | x06 = 0x00000000 (          0)
2025-09-24 23:10:03,487 DEBUG __main__:170 | x07 = 0x00000000 (          0)
2025-09-24 23:10:03,487 DEBUG __main__:170 | x08 = 0x00000000 (          0)
2025-09-24 23:10:03,488 DEBUG __main__:170 | x09 = 0x00000000 (          0)
2025-09-24 23:10:03,488 DEBUG __main__:170 | x10 = 0x00000000 (          0)
2025-09-24 23:10:03,488 DEBUG __main__:170 | x11 = 0x00000000 (          0)
2025-09-24 23:10:03,488 DEBUG __main__:170 | x12 = 0x00000000 (          0)
2025-09-24 23:10:03,488 DEBUG __main__:170 | x13 = 0x00000000 (          0)
2025-09-24 23:10:03,489 DEBUG __main__:170 | x14 = 0x00000000 (          0)
2025-09-24 23:10:03,489 DEBUG __main__:170 | x15 = 0x00000000 (          0)
2025-09-24 23:10:03,489 DEBUG __main__:170 | x16 = 0x00000000 (          0)
2025-09-24 23:10:03,489 DEBUG __main__:170 | x17 = 0x00000000 (          0)
2025-09-24 23:10:03,490 DEBUG __main__:170 | x18 = 0x00000000 (          0)
2025-09-24 23:10:03,490 DEBUG __main__:170 | x19 = 0x00000000 (          0)
2025-09-24 23:10:03,490 DEBUG __main__:170 | x20 = 0x00000000 (          0)
2025-09-24 23:10:03,490 DEBUG __main__:170 | x21 = 0x00000000 (          0)
2025-09-24 23:10:03,491 DEBUG __main__:170 | x22 = 0x00000000 (          0)
2025-09-24 23:10:03,491 DEBUG __main__:170 | x23 = 0x00000000 (          0)
2025-09-24 23:10:03,491 DEBUG __main__:170 | x24 = 0x00000000 (          0)
2025-09-24 23:10:03,492 DEBUG __main__:170 | x25 = 0x00000000 (          0)
2025-09-24 23:10:03,492 DEBUG __main__:170 | x26 = 0x00000000 (          0)
2025-09-24 23:10:03,492 DEBUG __main__:170 | x27 = 0x00000000 (          0)
2025-09-24 23:10:03,493 DEBUG __main__:170 | x28 = 0x00000000 (          0)
2025-09-24 23:10:03,493 DEBUG __main__:170 | x29 = 0x00000000 (          0)
2025-09-24 23:10:03,493 DEBUG __main__:170 | x30 = 0x00000000 (          0)
2025-09-24 23:10:03,493 DEBUG __main__:170 | x31 = 0x00000000 (          0)
2025-09-24 23:13:11,508 DEBUG __main__:201 | FETCH pc=0x00000020 instr=0x00418463
2025-09-24 23:14:02,509 DEBUG __main__:324 | BEQ x3, x4, offset=8
2025-09-24 23:15:23,933 DEBUG __main__:201 | FETCH pc=0x00000028 instr=0x00200313
2025-09-24 23:16:15,493 DEBUG __main__:251 | ADDI x6, x0, 2
2025-09-24 23:16:20,932 DEBUG __main__:166 | === REG DUMP before ADDI ===
2025-09-24 23:16:20,933 DEBUG __main__:170 | x00 = 0x00000000 (          0)
2025-09-24 23:16:20,933 DEBUG __main__:170 | x01 = 0x00000005 (          5)
2025-09-24 23:16:20,934 DEBUG __main__:170 | x02 = 0x0000000A (         10)
2025-09-24 23:16:20,934 DEBUG __main__:170 | x03 = 0x0000000F (         15)
2025-09-24 23:16:20,934 DEBUG __main__:170 | x04 = 0x0000000F (         15)
2025-09-24 23:16:20,935 DEBUG __main__:170 | x05 = 0x00010000 (      65536)
2025-09-24 23:16:20,935 DEBUG __main__:170 | x06 = 0x00000000 (          0)
2025-09-24 23:16:20,936 DEBUG __main__:170 | x07 = 0x00000000 (          0)
2025-09-24 23:16:20,936 DEBUG __main__:170 | x08 = 0x00000000 (          0)
2025-09-24 23:16:20,936 DEBUG __main__:170 | x09 = 0x00000000 (          0)
2025-09-24 23:16:20,936 DEBUG __main__:170 | x10 = 0x00000000 (          0)
2025-09-24 23:16:20,937 DEBUG __main__:170 | x11 = 0x00000000 (          0)
2025-09-24 23:16:20,937 DEBUG __main__:170 | x12 = 0x00000000 (          0)
2025-09-24 23:16:20,937 DEBUG __main__:170 | x13 = 0x00000000 (          0)
2025-09-24 23:16:20,937 DEBUG __main__:170 | x14 = 0x00000000 (          0)
2025-09-24 23:16:20,937 DEBUG __main__:170 | x15 = 0x00000000 (          0)
2025-09-24 23:16:20,938 DEBUG __main__:170 | x16 = 0x00000000 (          0)
2025-09-24 23:16:20,938 DEBUG __main__:170 | x17 = 0x00000000 (          0)
2025-09-24 23:16:20,938 DEBUG __main__:170 | x18 = 0x00000000 (          0)
2025-09-24 23:16:20,939 DEBUG __main__:170 | x19 = 0x00000000 (          0)
2025-09-24 23:16:20,939 DEBUG __main__:170 | x20 = 0x00000000 (          0)
2025-09-24 23:16:20,939 DEBUG __main__:170 | x21 = 0x00000000 (          0)
2025-09-24 23:16:20,939 DEBUG __main__:170 | x22 = 0x00000000 (          0)
2025-09-24 23:16:20,940 DEBUG __main__:170 | x23 = 0x00000000 (          0)
2025-09-24 23:16:20,940 DEBUG __main__:170 | x24 = 0x00000000 (          0)
2025-09-24 23:16:20,940 DEBUG __main__:170 | x25 = 0x00000000 (          0)
2025-09-24 23:16:20,940 DEBUG __main__:170 | x26 = 0x00000000 (          0)
2025-09-24 23:16:20,941 DEBUG __main__:170 | x27 = 0x00000000 (          0)
2025-09-24 23:16:20,941 DEBUG __main__:170 | x28 = 0x00000000 (          0)
2025-09-24 23:16:20,941 DEBUG __main__:170 | x29 = 0x00000000 (          0)
2025-09-24 23:16:20,942 DEBUG __main__:170 | x30 = 0x00000000 (          0)
2025-09-24 23:16:20,942 DEBUG __main__:170 | x31 = 0x00000000 (          0)
2025-09-24 23:16:22,732 DEBUG __main__:244 | x06 <- 0x00000002
2025-09-24 23:16:23,692 DEBUG __main__:166 | === REG DUMP after ADDI ===
2025-09-24 23:16:23,693 DEBUG __main__:170 | x00 = 0x00000000 (          0)
2025-09-24 23:16:23,693 DEBUG __main__:170 | x01 = 0x00000005 (          5)
2025-09-24 23:16:23,694 DEBUG __main__:170 | x02 = 0x0000000A (         10)
2025-09-24 23:16:23,695 DEBUG __main__:170 | x03 = 0x0000000F (         15)
2025-09-24 23:16:23,695 DEBUG __main__:170 | x04 = 0x0000000F (         15)
2025-09-24 23:16:23,695 DEBUG __main__:170 | x05 = 0x00010000 (      65536)
2025-09-24 23:16:23,696 DEBUG __main__:170 | x06 = 0x00000002 (          2)
2025-09-24 23:16:23,696 DEBUG __main__:170 | x07 = 0x00000000 (          0)
2025-09-24 23:16:23,696 DEBUG __main__:170 | x08 = 0x00000000 (          0)
2025-09-24 23:16:23,696 DEBUG __main__:170 | x09 = 0x00000000 (          0)
2025-09-24 23:16:23,697 DEBUG __main__:170 | x10 = 0x00000000 (          0)
2025-09-24 23:16:23,697 DEBUG __main__:170 | x11 = 0x00000000 (          0)
2025-09-24 23:16:23,697 DEBUG __main__:170 | x12 = 0x00000000 (          0)
2025-09-24 23:16:23,697 DEBUG __main__:170 | x13 = 0x00000000 (          0)
2025-09-24 23:16:23,698 DEBUG __main__:170 | x14 = 0x00000000 (          0)
2025-09-24 23:16:23,698 DEBUG __main__:170 | x15 = 0x00000000 (          0)
2025-09-24 23:16:23,698 DEBUG __main__:170 | x16 = 0x00000000 (          0)
2025-09-24 23:16:23,698 DEBUG __main__:170 | x17 = 0x00000000 (          0)
2025-09-24 23:16:23,698 DEBUG __main__:170 | x18 = 0x00000000 (          0)
2025-09-24 23:16:23,699 DEBUG __main__:170 | x19 = 0x00000000 (          0)
2025-09-24 23:16:23,699 DEBUG __main__:170 | x20 = 0x00000000 (          0)
2025-09-24 23:16:23,699 DEBUG __main__:170 | x21 = 0x00000000 (          0)
2025-09-24 23:16:23,699 DEBUG __main__:170 | x22 = 0x00000000 (          0)
2025-09-24 23:16:23,700 DEBUG __main__:170 | x23 = 0x00000000 (          0)
2025-09-24 23:16:23,700 DEBUG __main__:170 | x24 = 0x00000000 (          0)
2025-09-24 23:16:23,700 DEBUG __main__:170 | x25 = 0x00000000 (          0)
2025-09-24 23:16:23,700 DEBUG __main__:170 | x26 = 0x00000000 (          0)
2025-09-24 23:16:23,701 DEBUG __main__:170 | x27 = 0x00000000 (          0)
2025-09-24 23:16:23,701 DEBUG __main__:170 | x28 = 0x00000000 (          0)
2025-09-24 23:16:23,701 DEBUG __main__:170 | x29 = 0x00000000 (          0)
2025-09-24 23:16:23,701 DEBUG __main__:170 | x30 = 0x00000000 (          0)
2025-09-24 23:16:23,702 DEBUG __main__:170 | x31 = 0x00000000 (          0)
2025-09-24 23:16:38,820 DEBUG __main__:201 | FETCH pc=0x0000002C instr=0x0000006F
2025-09-24 23:16:52,940 DEBUG __main__:336 | JAL x0, offset=0
2025-09-24 23:18:12,460 INFO  __main__:433 | Steps: 10
2025-09-24 23:18:35,893 INFO  __main__:434 | PC:   0x0000002C
2025-09-24 23:18:48,005 INFO  __main__:438 | x01 = 0x00000005 (5)
2025-09-24 23:19:35,029 INFO  __main__:438 | x02 = 0x0000000A (10)
2025-09-24 23:19:39,660 INFO  __main__:438 | x03 = 0x0000000F (15)
2025-09-24 23:19:52,140 INFO  __main__:438 | x04 = 0x0000000F (15)
2025-09-24 23:19:54,029 INFO  __main__:438 | x05 = 0x00010000 (65536)
2025-09-24 23:19:57,061 INFO  __main__:438 | x06 = 0x00000002 (2)
2025-09-24 23:20:40,555 INFO  __main__:442 | mem[0x00010000] = 0x0000000F (15)
2025-11-14 00:07:32,061 INFO  utilities.load_env:50 | Loading environment variables.
2025-11-14 00:07:32,061 INFO  utilities.load_env:66 | REGISTER_DUMP is set to True
2025-11-14 00:07:32,062 INFO  utilities.load_env:67 | Environment variables loaded successfully.
2025-11-14 00:07:32,062 INFO  __main__:395 | Starting TinyRV32I CPU
2025-11-14 00:07:32,062 INFO  __main__:432 | Steps: 10
2025-11-14 00:07:32,062 INFO  __main__:433 | PC:   0x0000002C
2025-11-14 00:07:32,063 INFO  __main__:437 | x01 = 0x00000005 (5)
2025-11-14 00:07:32,063 INFO  __main__:437 | x02 = 0x0000000A (10)
2025-11-14 00:07:32,063 INFO  __main__:437 | x03 = 0x0000000F (15)
2025-11-14 00:07:32,063 INFO  __main__:437 | x04 = 0x0000000F (15)
2025-11-14 00:07:32,063 INFO  __main__:437 | x05 = 0x00010000 (65536)
2025-11-14 00:07:32,064 INFO  __main__:437 | x06 = 0x00000002 (2)
2025-11-14 00:07:32,064 INFO  __main__:441 | mem[0x00010000] = 0x0000000F (15)
